card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
1972,599,OP03-112,,Charlotte Pudding,SP CARD,,2125,500085,Charlotte Pudding,Charlotte Pudding,OP03-112,R,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,1,OP03-112,OP03,9,9,sp,S P,local-catalog,OP03-112::s p,thumbs/OP03-112SP.webp,,OP03,0,
1975,600,OP03-113,,Charlotte Perospero,SR,,2128,500090,Charlotte Perospero (Alternate Art),Charlotte Perospero Alternate Art,OP03-113,SR,,tcgcsv,medium,115,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-113,OP03,4,4,alt,Alt,local-catalog,OP03-113::alt,thumbs/OP03-113alt.webp,,OP03,0,
1976,600,OP03-113,,Charlotte Perospero,SR,,2127,500088,Charlotte Perospero,Charlotte Perospero,OP03-113,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-113,OP03,4,4,parallel_1,Parallel 1,official-cardlist,OP03-113_p1,OP03/parallel/OP03-113_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_p1.png?260305,OP03,0,
1977,600,OP03-113,,Charlotte Perospero,SR,,3304,586597,Charlotte Perospero (Alternate Art),Charlotte Perospero Alternate Art,OP03-113,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-113,PRB01,4,4,parallel_3,Parallel 3,official-cardlist,OP03-113_p3,PRB01/parallel/OP03-113_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_p3.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
1978,600,OP03-113,,Charlotte Perospero,SR,,2128,500090,Charlotte Perospero (Alternate Art),Charlotte Perospero Alternate Art,OP03-113,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-113,OP03,4,4,alt,Prb01Alt,local-catalog,OP03-113::prb01alt,thumbs/OP03-113(PRB01alt).webp,,OP03,0,
1979,600,OP03-113,,Charlotte Perospero,SR,,3304,586597,Charlotte Perospero (Alternate Art),Charlotte Perospero Alternate Art,OP03-113,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-113,PRB01,4,4,r1,R1,official-cardlist,OP03-113_r1,PRB01/reprint/OP03-113_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-113_r1.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
1982,601,OP03-114,,Charlotte Linlin,SP CARD,,2130,500093,Charlotte Linlin (114) (Alternate Art),Charlotte Linlin 114 Alternate Art,OP03-114,SR,,tcgcsv,medium,115,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-114,OP03,4,4,alt,Alt,local-catalog,OP03-114::alt,thumbs/OP03-114_Alt.webp,,OP03,0,
1983,601,OP03-114,,Charlotte Linlin,SP CARD,,2130,500093,Charlotte Linlin (114) (Alternate Art),Charlotte Linlin 114 Alternate Art,OP03-114,SR,,tcgcsv,medium,103,market_number_eq_canonical_or_extracted;set_code_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-114,OP03,4,4,alt,Alt Art 2,local-catalog,OP03-114::alt art 2,thumbs/OP03-114alt2.webp,,OP03,0,
1984,601,OP03-114,,Charlotte Linlin,SP CARD,,2129,500092,Charlotte Linlin (114),Charlotte Linlin 114,OP03-114,SR,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,1,OP03-114,OP03,4,4,sp,Alt SP,local-catalog,OP03-114::alt sp,thumbs/OP03-114alt(SP).webp,,OP03,0,
1985,601,OP03-114,,Charlotte Linlin,SP CARD,,2129,500092,Charlotte Linlin (114),Charlotte Linlin 114,OP03-114,SR,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-114,OP03,4,4,parallel_1,Parallel 1,official-cardlist,OP03-114_p1,OP03/parallel/OP03-114_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-114_p1.png?260305,OP03,0,
1987,601,OP03-114,,Charlotte Linlin,SP CARD,,2129,500092,Charlotte Linlin (114),Charlotte Linlin 114,OP03-114,SR,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-114,OP03,4,4,parallel_3,Parallel 3,official-cardlist,OP03-114_p3,_unclassified/parallel/OP03-114_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-114_p3.png?260305,OP03,0,Regional 2024 wave2
1990,602,OP03-115,,Streusen,R,,2131,500094,Streusen,Streusen,OP03-115,R,,tcgcsv,medium,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,0,OP03-115,ST20,1,1,r1,R1,official-cardlist,OP03-115_r1,ST20/reprint/OP03-115_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-115_r1.png?260305,ST20,0,-Yellow Charlotte Katakuri- [ST-20]
1998,603,OP03-116,,Shirahoshi,UC,,3418,593473,Shirahoshi (OP03-116) (Jolly Roger Foil),Shirahoshi OP03 116 Jolly Roger Foil,OP03-116,UC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-116,PRB01,12,12,parallel_5,Parallel 5,official-cardlist,OP03-116_p5,PRB01/parallel/OP03-116_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p5.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
1999,603,OP03-116,,Shirahoshi,UC,,3418,593473,Shirahoshi (OP03-116) (Jolly Roger Foil),Shirahoshi OP03 116 Jolly Roger Foil,OP03-116,UC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-116,PRB01,12,12,parallel_6,Parallel 6,official-cardlist,OP03-116_p6,PRB01/parallel/OP03-116_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p6.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2001,603,OP03-116,,Shirahoshi,UC,,3418,593473,Shirahoshi (OP03-116) (Jolly Roger Foil),Shirahoshi OP03 116 Jolly Roger Foil,OP03-116,UC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-116,PRB01,12,12,r1,R1,official-cardlist,OP03-116_r1,PRB01/reprint/OP03-116_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_r1.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2007,605,OP03-118,,Ikoku Sovereignty,UC,,2134,500105,Ikoku Sovereignty,Ikoku Sovereignty,OP03-118,UC,,tcgcsv,medium,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,0,OP03-118,ST20,1,1,r1,R1,official-cardlist,OP03-118_r1,ST20/reprint/OP03-118_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-118_r1.png?260305,ST20,0,-Yellow Charlotte Katakuri- [ST-20]
2015,608,OP03-121,,Thunder Bolt,C,,3400,593358,Thunder Bolt (Jolly Roger Foil),Thunder Bolt Jolly Roger Foil,OP03-121,C,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-121,PRB01,5,5,parallel_3,Parallel 3,official-cardlist,OP03-121_p3,PRB01/parallel/OP03-121_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p3.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2016,608,OP03-121,,Thunder Bolt,C,,3400,593358,Thunder Bolt (Jolly Roger Foil),Thunder Bolt Jolly Roger Foil,OP03-121,C,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-121,PRB01,5,5,parallel_4,Parallel 4,official-cardlist,OP03-121_p4,PRB01/parallel/OP03-121_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p4.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2018,608,OP03-121,,Thunder Bolt,C,,1204,546677,Thunder Bolt (Premium Card Collection -Best Selection Vol. 1-),Thunder Bolt Premium Card Collection Best Selection Vol 1,OP03-121,C,,tcgcsv,low,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-121,ST20,5,5,r1,R1,official-cardlist,OP03-121_r1,ST20/reprint/OP03-121_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_r1.png?260305,ST20,0,-Yellow Charlotte Katakuri- [ST-20]
2019,608,OP03-121,,Thunder Bolt,C,,3400,593358,Thunder Bolt (Jolly Roger Foil),Thunder Bolt Jolly Roger Foil,OP03-121,C,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-121,PRB01,5,5,r2,R2,official-cardlist,OP03-121_r2,PRB01/reprint/OP03-121_r2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_r2.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2022,609,OP03-122,,Sogeking,SEC,,2138,500116,Sogeking (Alternate Art),Sogeking Alternate Art,OP03-122,SEC,,tcgcsv,low,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-122,OP03,4,4,alt,Alt,local-catalog,OP03-122::alt,thumbs/OP03-122_Alt.webp,,OP03,0,
2023,609,OP03-122,,Sogeking,SEC,,2138,500116,Sogeking (Alternate Art),Sogeking Alternate Art,OP03-122,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-122,OP03,4,4,mr,Manga,local-catalog,OP03-122::manga,thumbs/OP03-122 Manga Rare.webp,,OP03,0,
2024,609,OP03-122,,Sogeking,SEC,,2138,500116,Sogeking (Alternate Art),Sogeking Alternate Art,OP03-122,SEC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-122,OP03,4,4,parallel_1,Parallel 1,official-cardlist,OP03-122_p1,OP03/parallel/OP03-122_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_p1.png?260305,OP03,0,
2025,609,OP03-122,,Sogeking,SEC,,2138,500116,Sogeking (Alternate Art),Sogeking Alternate Art,OP03-122,SEC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-122,OP03,4,4,parallel_2,Parallel 2,official-cardlist,OP03-122_p2,OP03/parallel/OP03-122_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_p2.png?260305,OP03,0,
2029,610,OP03-123,,Charlotte Katakuri,SEC,,2141,500122,Charlotte Katakuri (123) (Alternate Art),Charlotte Katakuri 123 Alternate Art,OP03-123,SEC,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-123,OP03,5,5,alt,Alt,local-catalog,OP03-123::alt,thumbs/OP03-123 (Alt).webp,,OP03,0,
2030,610,OP03-123,,Charlotte Katakuri,SEC,,2141,500122,Charlotte Katakuri (123) (Alternate Art),Charlotte Katakuri 123 Alternate Art,OP03-123,SEC,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-123,OP03,5,5,alt,Cn Alt,local-catalog,OP03-123::cn alt,thumbs/OP03-123(CN)alt.webp,,OP03,0,
2031,610,OP03-123,,Charlotte Katakuri,SEC,,2140,500120,Charlotte Katakuri (123),Charlotte Katakuri 123,OP03-123,SEC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-123,OP03,5,5,parallel_1,Parallel 1,official-cardlist,OP03-123_p1,OP03/parallel/OP03-123_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p1.png?260305,OP03,0,
2032,610,OP03-123,,Charlotte Katakuri,SEC,,2140,500120,Charlotte Katakuri (123),Charlotte Katakuri 123,OP03-123,SEC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-123,OP03,5,5,parallel_2,Parallel 2,official-cardlist,OP03-123_p2,_unclassified/parallel/OP03-123_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p2.png?260305,OP03,0,Regional 2024 wave2
2033,610,OP03-123,,Charlotte Katakuri,SEC,,3339,586895,Charlotte Katakuri (Alternate Art),Charlotte Katakuri Alternate Art,OP03-123,SEC,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP03-123,PRB01,5,5,parallel_4,Parallel 4,official-cardlist,OP03-123_p4,PRB01/parallel/OP03-123_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p4.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2034,610,OP03-123,,Charlotte Katakuri,SEC,,2141,500122,Charlotte Katakuri (123) (Alternate Art),Charlotte Katakuri 123 Alternate Art,OP03-123,SEC,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP03-123,OP03,5,5,alt,Prb01Alt,local-catalog,OP03-123::prb01alt,thumbs/OP03-123(PRB01alt).webp,,OP03,0,
2035,610,OP03-123,,Charlotte Katakuri,SEC,,3339,586895,Charlotte Katakuri (Alternate Art),Charlotte Katakuri Alternate Art,OP03-123,SEC,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP03-123,PRB01,5,5,r1,R1,official-cardlist,OP03-123_r1,PRB01/reprint/OP03-123_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_r1.png?260305,PRB01,0,-ONE PIECE CARD THE BEST- [PRB-01]
2038,611,OP04-001,,Nefeltari Vivi,L,,2210,510774,Nefeltari Vivi (001) (Alternate Art),Nefeltari Vivi 001 Alternate Art,OP04-001,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-001,OP04,2,2,alt,Alt,local-catalog,OP04-001::alt,thumbs/op04-001(alt).webp,,OP04,0,
2039,611,OP04-001,,Nefeltari Vivi,L,,2209,510762,Nefeltari Vivi (001),Nefeltari Vivi 001,OP04-001,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-001,OP04,2,2,parallel_1,Parallel 1,official-cardlist,OP04-001_p1,OP04/parallel/OP04-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-001_p1.png?260305,OP04,0,
2067,623,OP04-013,,Pell,SR,,2222,512613,Pell (Alternate Art),Pell Alternate Art,OP04-013,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-013,OP04,2,2,alt,Alt,local-catalog,OP04-013::alt,thumbs/OP04-013(alt).webp,,OP04,0,
2068,623,OP04-013,,Pell,SR,,2221,512612,Pell,Pell,OP04-013,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-013,OP04,2,2,parallel_1,Parallel 1,official-cardlist,OP04-013_p1,OP04/parallel/OP04-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-013_p1.png?260305,OP04,0,
2075,626,OP04-016,,Bad Manners Kick Course,R,,4826,656021,Bad Manners Kick Course (Reprint),Bad Manners Kick Course Reprint,OP04-016,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-016,PRB02,3,3,parallel_1,Parallel 1,official-cardlist,OP04-016_p1,PRB02/parallel/OP04-016_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016_p1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
2077,626,OP04-016,,Bad Manners Kick Course,R,,4826,656021,Bad Manners Kick Course (Reprint),Bad Manners Kick Course Reprint,OP04-016,R,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,OP04-016,PRB02,3,3,r1,R1,official-cardlist,OP04-016_r1,PRB02/reprint/OP04-016_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
2084,629,OP04-019,,Donquixote Doflamingo,L,,2212,510897,Donquixote Doflamingo (019) (Alternate Art),Donquixote Doflamingo 019 Alternate Art,OP04-019,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-019,OP04,2,2,alt,Alt,local-catalog,OP04-019::alt,thumbs/OP04-019(alt).webp,,OP04,0,
2085,629,OP04-019,,Donquixote Doflamingo,L,,2211,510896,Donquixote Doflamingo (019),Donquixote Doflamingo 019,OP04-019,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-019,OP04,2,2,parallel_1,Parallel 1,official-cardlist,OP04-019_p1,OP04/parallel/OP04-019_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-019_p1.png?260305,OP04,0,
2088,630,OP04-020,,Issho,L,,2216,510996,Issho (Alternate Art),Issho Alternate Art,OP04-020,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-020,OP04,2,2,alt,Alt,local-catalog,OP04-020::alt,thumbs/OP04-020(alt).webp,,OP04,0,
2089,630,OP04-020,,Issho,L,,2215,510995,Issho,Issho,OP04-020,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-020,OP04,2,2,parallel_1,Parallel 1,official-cardlist,OP04-020_p1,OP04/parallel/OP04-020_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-020_p1.png?260305,OP04,0,
2098,634,OP04-024,,Sugar,SP CARD,,2224,512876,Sugar (Alternate Art),Sugar Alternate Art,OP04-024,SR,,tcgcsv,medium,115,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-024,OP04,3,3,alt,Alt,local-catalog,OP04-024::alt,thumbs/OP04-024(alt).webp,,OP04,0,
2099,634,OP04-024,,Sugar,SP CARD,,2223,512875,Sugar,Sugar,OP04-024,SR,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,1,OP04-024,OP04,3,3,sp,Alt SP,local-catalog,OP04-024::alt sp,thumbs/OP04-024alt(SP).webp,,OP04,0,
2100,634,OP04-024,,Sugar,SP CARD,,2223,512875,Sugar,Sugar,OP04-024,SR,,tcgcsv,low,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,OP04-024,OP04,3,3,parallel_1,Parallel 1,official-cardlist,OP04-024_p1,OP04/parallel/OP04-024_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-024_p1.png?260305,OP04,0,
2110,638,OP04-028,,Diamante,R,,2226,512961,Diamante (Alternate Art),Diamante Alternate Art,OP04-028,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,OP04-028,OP04,2,2,alt,Alt,local-catalog,OP04-028::alt,thumbs/OP04-028(alt).webp,,OP04,0,
