card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
150,43,EB01-043,,Spandine,R,,2763,544577,Spandine,Spandine,EB01-043,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB01-043,EB01,7,7,parallel_5,Parallel 5,official-cardlist,EB01-043_p5,_unclassified/parallel/EB01-043_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p5.png?260305,EB01,0,Online Regional Finalist Card Set 25-26 Season 1
151,43,EB01-043,,Spandine,R,,2763,544577,Spandine,Spandine,EB01-043,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB01-043,EB01,7,7,parallel_6,Parallel 6,official-cardlist,EB01-043_p6,_unclassified/parallel/EB01-043_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p6.png?260305,EB01,0,Online Regional Champion Card Set 25-26 Season 1
160,46,EB01-046,,Brook,SR,,4793,655988,Brook - EB01-046 (Reprint),Brook EB01 046 Reprint,EB01-046,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB01-046,PRB02,3,3,r1,R1,official-cardlist,EB01-046_r1,PRB02/reprint/EB01-046_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
168,48,EB01-048,,Laboon,SR,,4795,655990,Laboon (Reprint),Laboon Reprint,EB01-048,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB01-048,PRB02,4,4,r1,R1,official-cardlist,EB01-048_r1,PRB02/reprint/EB01-048_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-048_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
178,51,EB01-051,,Finger Pistol,R,,2774,544588,Finger Pistol,Finger Pistol,EB01-051,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB01-051,EB01,3,3,alt,Prb02,local-catalog,EB01-051::prb02,thumbs/EB01-051(PRB02).webp,,EB01,0,
194,56,EB01-056,,Charlotte Flampe,R,,3751,617028,Charlotte Flampe (SP),Charlotte Flampe SP,EB01-056,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB01-056,OP10,3,3,parallel_2,Parallel 2,official-cardlist,EB01-056_p2,OP10/parallel/EB01-056_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056_p2.png?260305,OP10,0,-ROYAL BLOOD- [OP-10]
200,57,EB01-057,,Shirahoshi,SR,EB01,4164,632502,Shirahoshi (SP),Shirahoshi SP,EB01-057,SR,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB01-057,OP11,4,4,parallel_2,Parallel 2,official-cardlist,EB01-057_p2,OP11/parallel/EB01-057_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057_p2.png?260305,OP11,0,-A FIST OF DIVINE SPEED- [OP-11]
201,57,EB01-057,,Shirahoshi,SR,EB01,4798,655993,Shirahoshi (Reprint),Shirahoshi Reprint,EB01-057,SR,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB01-057,PRB02,4,4,r1,R1,official-cardlist,EB01-057_r1,PRB02/reprint/EB01-057_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
215,61,EB01-061,,Mr.2.Bon.Kurei(Bentham),SEC,,4801,655996,Mr.2.Bon.Kurei (Bentham) (Reprint),Mr2BonKurei Bentham Reprint,EB01-061,SEC,,tcgcsv,high,109,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;name_token_overlap;source_tcgcsv,0,EB01-061,PRB02,3,3,r1,R1,official-cardlist,EB01-061_r1,PRB02/reprint/EB01-061_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
220,63,EB02-002,,Sabo,R,,3911,629090,Sabo,Sabo,EB02-002,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-002,EB02,1,1,promo,Cn,local-catalog,EB02-002::cn,thumbs/EB02-002(CN).webp,,EB02,0,
274,80,EB02-019,,Roronoa Zoro,R,,3934,629113,Roronoa Zoro,Roronoa Zoro,EB02-019,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-019,EB02,3,3,alt,Alt Art 1,local-catalog,EB02-019::alt art 1,thumbs/EB02-019(Alt1).webp,,EB02,0,
275,80,EB02-019,,Roronoa Zoro,R,,3934,629113,Roronoa Zoro,Roronoa Zoro,EB02-019,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-019,EB02,3,3,alt,Alt Art 2,local-catalog,EB02-019::alt art 2,thumbs/EB02-019(Alt2).webp,,EB02,0,
276,80,EB02-019,,Roronoa Zoro,R,,3934,629113,Roronoa Zoro,Roronoa Zoro,EB02-019,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-019,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-019_p1,TP2025V3/parallel/EB02-019_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p1.png?260305,EB02,0,Tournament Pack 2025 Vol. 3
277,80,EB02-019,,Roronoa Zoro,R,,3934,629113,Roronoa Zoro,Roronoa Zoro,EB02-019,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-019,EB02,3,3,parallel_2,Parallel 2,official-cardlist,EB02-019_p2,_unclassified/parallel/EB02-019_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p2.png?260305,EB02,0,Winner Pack 2025 Vol. 3
303,89,EB02-028,,Portgas.D.Ace,R,OP13,4450,654923,Portgas.D.Ace - EB02-028 (SP),PortgasDAce EB02 028 SP,EB02-028,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-028,OP13,2,2,parallel_1,Parallel 1,official-cardlist,EB02-028_p1,OP13/parallel/EB02-028_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-028_p1.png?260305,OP13,0,-CARRYING ON HIS WILL- [OP-13]
304,89,EB02-028,,Portgas.D.Ace,R,OP13,3945,629124,Portgas.D.Ace,PortgasDAce,EB02-028,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-028,EB02,2,2,sp,SP,local-catalog,EB02-028::sp,thumbs/EB02-028(SP).webp,,EB02,0,
335,102,EB02-041,,Merry Go,R,,3960,629139,Merry Go (041),Merry Go 041,EB02-041,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-041,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-041_p1,BCV5/parallel/EB02-041_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-041_p1.png?260305,EB02,0,Premium Card Collection -Best Selection Vol.5-
336,102,EB02-041,,Merry Go,R,,3960,629139,Merry Go (041),Merry Go 041,EB02-041,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-041,EB02,3,3,promo,Premiumvol 5,local-catalog,EB02-041::premiumvol 5,thumbs/EB02-041(PremiumVol.5).webp,,EB02,0,
377,116,EB02-055,,Jinbe,R,,3979,629158,Jinbe,Jinbe,EB02-055,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-055,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-055_p1,TP2025V3/parallel/EB02-055_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055_p1.png?260305,EB02,0,Tournament Pack 2025 Vol. 3
378,116,EB02-055,,Jinbe,R,,3979,629158,Jinbe,Jinbe,EB02-055,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,EB02-055,EB02,3,3,parallel_2,Parallel 2,official-cardlist,EB02-055_p2,_unclassified/parallel/EB02-055_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055_p2.png?260305,EB02,0,Winner Pack 2025 Vol. 3
379,116,EB02-055,,Jinbe,R,,3979,629158,Jinbe,Jinbe,EB02-055,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,EB02-055,EB02,3,3,promo,Standardbattlevol11,local-catalog,EB02-055::standardbattlevol11,thumbs/EB02-055(StandardBattleVol11).webp,,EB02,0,
708,246,OP01-001,,Monkey D. Luffy,L,,328,454513,Roronoa Zoro (001) (Parallel),Roronoa Zoro 001 Parallel,OP01-001,L,Parallel,tcgcsv,high,129,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;parallel_index_loose_in_name;source_tcgcsv,0,OP01-001,OP01,3,3,parallel_1,Parallel 1,official-cardlist,OP01-001_p1,OP01/parallel/OP01-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001_p1.png?260305,OP01,0,
709,246,OP01-001,,Monkey D. Luffy,L,,328,454513,Roronoa Zoro (001) (Parallel),Roronoa Zoro 001 Parallel,OP01-001,L,Parallel,tcgcsv,high,121,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;source_tcgcsv,0,OP01-001,OP01,3,3,parallel_2,Parallel 2,official-cardlist,OP01-001_p2,PCC25/parallel/OP01-001_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-001_p2.png?260305,OP01,0,Premium Card Collection -25th Edition-
713,247,OP01-002,,Trafalgar Law,SR,,329,454514,Trafalgar Law (002) (Parallel),Trafalgar Law 002 Parallel,OP01-002,L,Parallel,tcgcsv,high,119,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-002,OP01,2,2,parallel_1,Parallel 1,official-cardlist,OP01-002_p1,OP01/parallel/OP01-002_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-002_p1.png?260305,OP01,0,
717,248,OP01-003,,Monkey.D.Luffy,L,,310,453506,Monkey.D.Luffy (003) (Parallel),MonkeyDLuffy 003 Parallel,OP01-003,L,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-003,OP01,2,2,parallel_1,Parallel 1,official-cardlist,OP01-003_p1,OP01/parallel/OP01-003_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-003_p1.png?260305,OP01,0,
720,249,OP01-004,,Usopp,R,,331,454516,Usopp,Usopp,OP01-004,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-004,OP01,6,6,promo,1St Anniversary Alt,local-catalog,OP01-004::1st anniversary alt,thumbs/OP01-004(1st anniversary alt).webp,,OP01,0,
721,249,OP01-004,,Usopp,R,,331,454516,Usopp,Usopp,OP01-004,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-004,OP01,6,6,alt,Alt,local-catalog,OP01-004::alt,thumbs/OP01-004(alt).webp,,OP01,0,
722,249,OP01-004,,Usopp,R,,331,454516,Usopp,Usopp,OP01-004,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP01-004,OP01,6,6,parallel_1,Parallel 1,official-cardlist,OP01-004_p1,ANN1EN/parallel/OP01-004_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-004_p1.png?260305,OP01,0,English Version 1st Anniversary Set
725,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,91,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;source_tcgcsv,0,OP01-005,OP01,5,5,alt,Alt,local-catalog,OP01-005::alt,thumbs/OP01-005alt.webp,,OP01,0,
726,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,0,OP01-005,OP01,5,5,alt,Alt Art 2,local-catalog,OP01-005::alt art 2,thumbs/OP01-005(alt2).webp,,OP01,0,
727,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,0,OP01-005,OP01,5,5,promo,Film,local-catalog,OP01-005::film,thumbs/OP01-005_Film.webp,,OP01,0,
728,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,0,OP01-005,OP01,5,5,promo,Film2,local-catalog,OP01-005::film2,thumbs/OP01-005_Film2.webp,,OP01,0,
729,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,0,OP01-005,OP01,5,5,parallel_1,Parallel 1,official-cardlist,OP01-005_p1,PCCFR/parallel/OP01-005_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p1.png?260305,OP01,0,Premium Card Collection -FILM RED Edition-
730,250,OP01-005,,Uta,R,,332,454517,Uta,Uta,OP01-005,R,,tcgcsv,high,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,0,OP01-005,OP01,5,5,parallel_2,Parallel 2,official-cardlist,OP01-005_p2,GC01/parallel/OP01-005_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-005_p2.png?260305,OP01,0,GIFT COLLECTION 2023 [GC-01]
733,251,OP01-006,,Otama,UC,,333,454518,Otama,Otama,OP01-006,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-006,OP01,13,13,alt,Alt,local-catalog,OP01-006::alt,thumbs/OP01-006(alt).webp,,OP01,0,
734,251,OP01-006,,Otama,UC,,333,454518,Otama,Otama,OP01-006,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-006,OP01,13,13,alt,Alt Art 2,local-catalog,OP01-006::alt art 2,thumbs/OP01-006alt2.webp,,OP01,0,
735,251,OP01-006,,Otama,UC,,333,454518,Otama,Otama,OP01-006,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP01-006,OP01,13,13,parallel_1,Parallel 1,official-cardlist,OP01-006_p1,ANN1JP/parallel/OP01-006_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-006_p1.png?260305,OP01,0,Japanese 1st Anniversary Set
739,251,OP01-006,,Otama,UC,,333,454518,Otama,Otama,OP01-006,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-006,OP01,13,13,alt,Prb01Alt1,local-catalog,OP01-006::prb01alt1,thumbs/OP01-006(PRB01alt1).webp,,OP01,0,
740,251,OP01-006,,Otama,UC,,333,454518,Otama,Otama,OP01-006,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-006,OP01,13,13,alt,Prb01Alt2,local-catalog,OP01-006::prb01alt2,thumbs/OP01-006(PRB01alt2).webp,,OP01,0,
763,258,OP01-013,,Sanji,R,,341,454530,Sanji (Parallel),Sanji Parallel,OP01-013,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-013,OP01,6,6,parallel_1,Parallel 1,official-cardlist,OP01-013_p1,OP01/parallel/OP01-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p1.png?260305,OP01,0,
764,258,OP01-013,,Sanji,R,,341,454530,Sanji (Parallel),Sanji Parallel,OP01-013,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-013,OP01,6,6,parallel_2,Parallel 2,official-cardlist,OP01-013_p2,PCC25/parallel/OP01-013_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p2.png?260305,OP01,0,Premium Card Collection -25th Edition-
765,258,OP01-013,,Sanji,R,,341,454530,Sanji (Parallel),Sanji Parallel,OP01-013,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-013,OP01,6,6,parallel_3,Parallel 3,official-cardlist,OP01-013_p3,GC01/parallel/OP01-013_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p3.png?260305,OP01,0,GIFT COLLECTION 2023 [GC-01]
766,258,OP01-013,,Sanji,R,,341,454530,Sanji (Parallel),Sanji Parallel,OP01-013,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-013,OP01,6,6,parallel_4,Parallel 4,official-cardlist,OP01-013_p4,ANN1EN/parallel/OP01-013_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-013_p4.png?260305,OP01,0,English Version 1st Anniversary Set
770,259,OP01-014,,Jinbe,UC,,342,454532,Jinbe (014),Jinbe 014,OP01-014,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-014,OP01,2,2,promo,Film,local-catalog,OP01-014::film,thumbs/OP01-014_Film.webp,,OP01,0,
771,259,OP01-014,,Jinbe,UC,,342,454532,Jinbe (014),Jinbe 014,OP01-014,UC,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-014,OP01,2,2,promo,Film2,local-catalog,OP01-014::film2,thumbs/OP01-014_Film2.webp,,OP01,0,
772,259,OP01-014,,Jinbe,UC,,342,454532,Jinbe (014),Jinbe 014,OP01-014,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP01-014,OP01,2,2,parallel_1,Parallel 1,official-cardlist,OP01-014_p1,PCCFR/parallel/OP01-014_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-014_p1.png?260305,OP01,0,Premium Card Collection -FILM RED Edition-
775,260,OP01-015,,Tony Tony.Chopper,UC,,343,454533,Tony Tony.Chopper,Tony TonyChopper,OP01-015,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-015,OP01,7,7,alt,Alt,local-catalog,OP01-015::alt,thumbs/OP01-015alt.webp,,OP01,0,
776,260,OP01-015,,Tony Tony.Chopper,UC,,343,454533,Tony Tony.Chopper,Tony TonyChopper,OP01-015,UC,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP01-015,OP01,7,7,parallel_1,Parallel 1,official-cardlist,OP01-015_p1,ORP2024V3/parallel/OP01-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-015_p1.png?260305,OP01,0,Offline Regional Participation Pack 2024 Vol. 3
788,261,OP01-016,,Nami,R,,345,454536,Nami (Parallel),Nami Parallel,OP01-016,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-016,OP01,8,8,parallel_1,Parallel 1,official-cardlist,OP01-016_p1,OP01/parallel/OP01-016_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p1.png?260305,OP01,0,
789,261,OP01-016,,Nami,R,,345,454536,Nami (Parallel),Nami Parallel,OP01-016,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-016,OP01,8,8,parallel_2,Parallel 2,official-cardlist,OP01-016_p2,PCC25/parallel/OP01-016_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p2.png?260305,OP01,0,Premium Card Collection -25th Edition-
790,261,OP01-016,,Nami,R,,345,454536,Nami (Parallel),Nami Parallel,OP01-016,R,Parallel,tcgcsv,high,85,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-016,ST10,8,8,parallel_3,Parallel 3,official-cardlist,OP01-016_p3,OP01/parallel/OP01-016_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p3.png?260305,ST10,0,-ROMANCE DAWN- [OP01]
792,261,OP01-016,,Nami,R,,345,454536,Nami (Parallel),Nami Parallel,OP01-016,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-016,OP01,8,8,parallel_5,Parallel 5,official-cardlist,OP01-016_p5,GC01/parallel/OP01-016_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p5.png?260305,OP01,0,GIFT COLLECTION 2023 [GC-01]
793,261,OP01-016,,Nami,R,,345,454536,Nami (Parallel),Nami Parallel,OP01-016,R,Parallel,tcgcsv,high,131,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_token_in_market_fields;card_name_substring_product;source_tcgcsv,0,OP01-016,OP01,8,8,parallel_7,Parallel 7,official-cardlist,OP01-016_p7,OP01/parallel/OP01-016_p7.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-016_p7.png?260305,OP01,0,
798,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,promo,1St Anniversary Alt,local-catalog,OP01-017::1st anniversary alt,thumbs/OP01-017(1st anniversary alt).webp,,OP01,0,
799,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,alt,Alt,local-catalog,OP01-017::alt,thumbs/OP01-017(alt).webp,,OP01,0,
800,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,alt,Alt Art 2,local-catalog,OP01-017::alt art 2,thumbs/OP01-017alt2.webp,,OP01,0,
801,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,promo,Film,local-catalog,OP01-017::film,thumbs/OP01-017_Film.webp,,OP01,0,
802,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,promo,Film2,local-catalog,OP01-017::film2,thumbs/OP01-017_Film2.webp,,OP01,0,
803,262,OP01-017,,Nico Robin,R,,346,454538,Nico Robin,Nico Robin,OP01-017,R,,tcgcsv,high,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,0,OP01-017,OP01,4,4,parallel_1,Parallel 1,official-cardlist,OP01-017_p1,PCCFR/parallel/OP01-017_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP01-017_p1.png?260305,OP01,0,Premium Card Collection -FILM RED Edition-
