card_variant_id,candidate_market_product_pk,has_price_via_overlay,notes,mpr_market_price,mpr_mid_price,mpr_low_price,mpr_high_price,mpr_direct_low_price,mpr_listed_median_price,captured_at,subtype_name,source_name,mpr_row_id
1632,3163,1,at_least_one_price_column_non_null,0.05,0.11,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,2966
1636,2036,1,at_least_one_price_column_non_null,0.14,0.25,0.01,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1849
1690,2049,1,at_least_one_price_column_non_null,0.04,0.15,0.01,1.58,,,2026-04-02 03:06:17,Normal,tcgcsv,1862
1693,2050,1,at_least_one_price_column_non_null,0.12,0.15,0.02,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1863
1696,2051,1,at_least_one_price_column_non_null,0.49,0.69,0.09,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1864
1697,2051,1,at_least_one_price_column_non_null,0.49,0.69,0.09,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1864
1698,2051,1,at_least_one_price_column_non_null,0.49,0.69,0.09,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1864
1725,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1726,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1727,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1728,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1729,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1730,4818,1,at_least_one_price_column_non_null,0.59,0.6,0.15,4.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4674
1731,2060,1,at_least_one_price_column_non_null,1.35,1.89,0.8,50.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1873
1758,2070,1,at_least_one_price_column_non_null,0.08,0.15,0.01,1.98,,,2026-04-02 03:06:17,Normal,tcgcsv,1883
1767,2071,1,at_least_one_price_column_non_null,0.46,0.58,0.25,6.11,,,2026-04-02 03:06:17,Normal,tcgcsv,1884
1774,2072,1,at_least_one_price_column_non_null,0.25,0.26,0.08,6.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1885
1786,2074,1,at_least_one_price_column_non_null,0.09,0.15,0.01,12.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1887
1808,2082,1,at_least_one_price_column_non_null,0.06,0.15,0.01,1.58,,,2026-04-02 03:06:17,Normal,tcgcsv,1895
1811,2083,1,at_least_one_price_column_non_null,0.28,0.29,0.07,100.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1896
1817,2085,1,at_least_one_price_column_non_null,0.72,1.0,0.25,19.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1898
1837,2960,1,at_least_one_price_column_non_null,45.97,50.0,39.99,120.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2767
1843,2089,1,at_least_one_price_column_non_null,0.06,0.15,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1902
1844,3229,1,at_least_one_price_column_non_null,0.08,0.14,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3026
1871,2101,1,at_least_one_price_column_non_null,0.1,0.18,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1914
1872,2101,1,at_least_one_price_column_non_null,0.1,0.18,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1914
1873,2101,1,at_least_one_price_column_non_null,0.1,0.18,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1914
1874,2101,1,at_least_one_price_column_non_null,0.1,0.18,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1914
1875,2101,1,at_least_one_price_column_non_null,0.1,0.18,0.01,5.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1914
1878,2102,1,at_least_one_price_column_non_null,0.19,0.25,0.08,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1915
1879,2102,1,at_least_one_price_column_non_null,0.19,0.25,0.08,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1915
1883,2102,1,at_least_one_price_column_non_null,0.19,0.25,0.08,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1915
1884,2102,1,at_least_one_price_column_non_null,0.19,0.25,0.08,25.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1915
1885,3230,1,at_least_one_price_column_non_null,0.24,0.25,0.13,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3027
1896,2390,1,at_least_one_price_column_non_null,74.9,80.5,66.69,300.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2201
1910,4825,1,at_least_one_price_column_non_null,0.17,0.22,0.01,2.76,,,2026-04-02 03:06:21,Foil,tcgcsv,4681
1917,3239,1,at_least_one_price_column_non_null,1.16,1.17,0.48,25.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3035
1925,2114,1,at_least_one_price_column_non_null,0.38,0.65,0.16,2.99,,,2026-04-02 03:06:17,Foil,tcgcsv,1927
1926,2114,1,at_least_one_price_column_non_null,0.38,0.65,0.16,2.99,,,2026-04-02 03:06:17,Foil,tcgcsv,1927
1927,2114,1,at_least_one_price_column_non_null,0.38,0.65,0.16,2.99,,,2026-04-02 03:06:17,Foil,tcgcsv,1927
1928,2114,1,at_least_one_price_column_non_null,0.38,0.65,0.16,2.99,,,2026-04-02 03:06:17,Foil,tcgcsv,1927
1937,3240,1,at_least_one_price_column_non_null,0.06,0.1,0.01,1.99,,,2026-04-02 03:06:19,Normal,tcgcsv,3036
1940,3241,1,at_least_one_price_column_non_null,0.12,0.18,0.04,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3037
1955,2123,1,at_least_one_price_column_non_null,0.15,0.25,0.03,10.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1936
1956,2123,1,at_least_one_price_column_non_null,0.15,0.25,0.03,10.0,,,2026-04-02 03:06:17,Foil,tcgcsv,1936
1957,3242,1,at_least_one_price_column_non_null,0.13,0.15,0.03,1.36,,,2026-04-02 03:06:19,Normal,tcgcsv,3038
1969,2976,1,at_least_one_price_column_non_null,120.3,130.33,100.0,300.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2782
1971,3243,1,at_least_one_price_column_non_null,0.2,0.21,0.02,1.53,,,2026-04-02 03:06:19,Normal,tcgcsv,3039
1986,2696,1,at_least_one_price_column_non_null,75.86,78.25,55.0,150.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2504
1993,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
1994,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
1995,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
1996,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
1997,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
2000,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
2002,2132,1,at_least_one_price_column_non_null,0.09,0.2,0.02,34.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1946
2014,2137,1,at_least_one_price_column_non_null,0.06,0.15,0.01,2.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1951
2017,2137,1,at_least_one_price_column_non_null,0.06,0.15,0.01,2.0,,,2026-04-02 03:06:17,Normal,tcgcsv,1951
2026,3365,1,at_least_one_price_column_non_null,518.82,1584.5,1500.0,1669.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3161
2058,2272,1,at_least_one_price_column_non_null,0.15,0.2,0.03,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2083
2059,2272,1,at_least_one_price_column_non_null,0.15,0.2,0.03,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2083
2060,2272,1,at_least_one_price_column_non_null,0.15,0.2,0.03,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2083
2076,2277,1,at_least_one_price_column_non_null,0.47,0.52,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2088
2101,2697,1,at_least_one_price_column_non_null,91.45,90.63,72.98,249.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2505
2116,2286,1,at_least_one_price_column_non_null,0.03,0.15,0.01,10.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2097
2131,2287,1,at_least_one_price_column_non_null,0.12,0.2,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2098
2134,2287,1,at_least_one_price_column_non_null,0.12,0.2,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2098
2135,2287,1,at_least_one_price_column_non_null,0.12,0.2,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2098
2172,2391,1,at_least_one_price_column_non_null,182.77,199.0,51.0,500.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2202
2205,2307,1,at_least_one_price_column_non_null,1.29,3.5,1.0,12.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2118
2230,2698,1,at_least_one_price_column_non_null,344.77,360.0,299.01,1050.69,,,2026-04-02 03:06:18,Foil,tcgcsv,2506
2283,3369,1,at_least_one_price_column_non_null,537.97,710.99,700.0,721.98,,,2026-04-02 03:06:19,Foil,tcgcsv,3165
2284,4840,1,at_least_one_price_column_non_null,0.34,0.48,0.1,10.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4696
2300,2334,1,at_least_one_price_column_non_null,0.26,0.35,0.01,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2145
2301,2334,1,at_least_one_price_column_non_null,0.26,0.35,0.01,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2145
2303,2334,1,at_least_one_price_column_non_null,0.26,0.35,0.01,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2145
2312,2336,1,at_least_one_price_column_non_null,0.28,0.49,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2147
2313,2336,1,at_least_one_price_column_non_null,0.28,0.49,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2147
2314,2336,1,at_least_one_price_column_non_null,0.28,0.49,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2147
2315,2336,1,at_least_one_price_column_non_null,0.28,0.49,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2147
2316,2336,1,at_least_one_price_column_non_null,0.28,0.49,0.15,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2147
2323,2339,1,at_least_one_price_column_non_null,0.05,0.15,0.01,2.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2150
2362,2347,1,at_least_one_price_column_non_null,0.16,0.25,0.01,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2158
2363,2347,1,at_least_one_price_column_non_null,0.16,0.25,0.01,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2158
2402,3584,1,at_least_one_price_column_non_null,181.81,199.49,174.95,400.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3411
2408,3989,1,at_least_one_price_column_non_null,334.94,1287.5,775.0,1800.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3816
2413,3990,1,at_least_one_price_column_non_null,261.14,899.99,450.0,999.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3817
2418,2424,1,at_least_one_price_column_non_null,0.15,0.25,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2234
2420,2424,1,at_least_one_price_column_non_null,0.15,0.25,0.05,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2234
2424,2425,1,at_least_one_price_column_non_null,0.73,1.0,0.45,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2235
2449,2428,1,at_least_one_price_column_non_null,0.11,0.2,0.03,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2238
2453,2429,1,at_least_one_price_column_non_null,0.16,0.25,0.09,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2239
2477,2437,1,at_least_one_price_column_non_null,0.31,0.32,0.05,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2247
2488,3991,1,at_least_one_price_column_non_null,269.13,698.99,599.99,1000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3818
2505,2448,1,at_least_one_price_column_non_null,0.38,0.5,0.1,10.36,,,2026-04-02 03:06:18,Foil,tcgcsv,2258
2507,2448,1,at_least_one_price_column_non_null,0.38,0.5,0.1,10.36,,,2026-04-02 03:06:18,Foil,tcgcsv,2258
2508,2448,1,at_least_one_price_column_non_null,0.38,0.5,0.1,10.36,,,2026-04-02 03:06:18,Foil,tcgcsv,2258
2531,2454,1,at_least_one_price_column_non_null,0.06,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2264
2532,2454,1,at_least_one_price_column_non_null,0.06,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2264
2537,2455,1,at_least_one_price_column_non_null,0.26,0.37,0.14,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2265
2538,2455,1,at_least_one_price_column_non_null,0.26,0.37,0.14,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2265
2539,4870,1,at_least_one_price_column_non_null,0.24,0.26,0.01,5.29,,,2026-04-02 03:06:21,Foil,tcgcsv,4726
2578,2699,1,at_least_one_price_column_non_null,48.18,54.69,43.0,200.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2507
2598,2473,1,at_least_one_price_column_non_null,0.13,0.22,0.01,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2283
2609,3204,1,at_least_one_price_column_non_null,2.23,3.51,1.9,50.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3003
2610,3992,1,at_least_one_price_column_non_null,1241.0,6500.0,2800.0,10000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3819
2616,3205,1,at_least_one_price_column_non_null,0.22,0.25,0.04,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3004
2621,3206,1,at_least_one_price_column_non_null,0.12,0.15,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3005
2626,4238,1,at_least_one_price_column_non_null,0.08,0.1,0.02,1.3,,,2026-04-02 03:06:20,Normal,tcgcsv,4065
2629,3207,1,at_least_one_price_column_non_null,0.08,0.11,0.01,1.99,,,2026-04-02 03:06:19,Normal,tcgcsv,3006
2630,4239,1,at_least_one_price_column_non_null,0.08,0.12,0.02,1.3,,,2026-04-02 03:06:20,Normal,tcgcsv,4066
2637,3585,1,at_least_one_price_column_non_null,556.44,716.97,600.0,1300.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3412
2640,3208,1,at_least_one_price_column_non_null,0.26,0.27,0.1,5.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3007
2644,3209,1,at_least_one_price_column_non_null,0.11,0.15,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3008
2651,3370,1,at_least_one_price_column_non_null,904.94,1450.99,1400.0,1799.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3166
2654,3210,1,at_least_one_price_column_non_null,0.17,0.17,0.02,1.3,,,2026-04-02 03:06:19,Normal,tcgcsv,3009
2655,4240,1,at_least_one_price_column_non_null,0.07,0.15,0.02,1.32,,,2026-04-02 03:06:20,Normal,tcgcsv,4067
2660,3211,1,at_least_one_price_column_non_null,0.08,0.11,0.01,1.29,,,2026-04-02 03:06:19,Normal,tcgcsv,3010
2672,2961,1,at_least_one_price_column_non_null,71.22,80.0,53.99,200.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2768
2682,3212,1,at_least_one_price_column_non_null,0.26,0.28,0.03,10.0,,,2026-04-02 03:06:19,Normal,tcgcsv,3011
2683,2491,1,at_least_one_price_column_non_null,0.33,0.32,0.05,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2301
2684,2491,1,at_least_one_price_column_non_null,0.33,0.32,0.05,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2301
2685,2491,1,at_least_one_price_column_non_null,0.33,0.32,0.05,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2301
2701,2496,1,at_least_one_price_column_non_null,0.17,0.25,0.05,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2306
2708,2497,1,at_least_one_price_column_non_null,1.23,1.98,0.81,25.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2307
2718,2501,1,at_least_one_price_column_non_null,0.3,0.3,0.1,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2311
2719,2501,1,at_least_one_price_column_non_null,0.3,0.3,0.1,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2311
2736,2700,1,at_least_one_price_column_non_null,125.17,136.15,95.0,300.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2508
2749,3586,1,at_least_one_price_column_non_null,125.11,125.0,99.99,1000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3413
2761,2509,1,at_least_one_price_column_non_null,0.1,0.2,0.02,25.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2319
2768,3993,1,at_least_one_price_column_non_null,414.65,799.0,625.0,897.78,,,2026-04-02 03:06:19,Foil,tcgcsv,3820
2784,4906,1,at_least_one_price_column_non_null,0.16,0.2,0.01,2.75,,,2026-04-02 03:06:21,Foil,tcgcsv,4762
2794,2516,1,at_least_one_price_column_non_null,0.23,0.27,0.09,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2326
2798,2517,1,at_least_one_price_column_non_null,0.42,0.4,0.13,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2327
2799,2517,1,at_least_one_price_column_non_null,0.42,0.4,0.13,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2327
2800,2517,1,at_least_one_price_column_non_null,0.42,0.4,0.13,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2327
2817,2525,1,at_least_one_price_column_non_null,0.09,0.15,0.01,1.75,,,2026-04-02 03:06:18,Normal,tcgcsv,2335
2826,2526,1,at_least_one_price_column_non_null,0.17,0.2,0.01,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2336
2835,2528,1,at_least_one_price_column_non_null,0.12,0.17,0.01,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2338
2851,3587,1,at_least_one_price_column_non_null,767.41,747.2,640.0,6000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3414
2867,3994,1,at_least_one_price_column_non_null,332.68,900.0,845.0,999.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3821
2874,2615,1,at_least_one_price_column_non_null,0.17,0.24,0.05,20.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2423
2911,2623,1,at_least_one_price_column_non_null,0.18,0.25,0.01,6.99,,,2026-04-02 03:06:18,Normal,tcgcsv,2431
2912,2623,1,at_least_one_price_column_non_null,0.18,0.25,0.01,6.99,,,2026-04-02 03:06:18,Normal,tcgcsv,2431
2923,3995,1,at_least_one_price_column_non_null,124.44,499.99,369.99,1850.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3822
2928,3996,1,at_least_one_price_column_non_null,385.68,900.0,899.99,999.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3823
2933,3997,1,at_least_one_price_column_non_null,521.23,1180.0,1149.99,4000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3824
2934,4266,1,at_least_one_price_column_non_null,1.81,2.6,0.5,10.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4093
2941,2572,1,at_least_one_price_column_non_null,0.15,0.2,0.02,4.5,,,2026-04-02 03:06:18,Foil,tcgcsv,2381
2972,3428,1,at_least_one_price_column_non_null,37.03,43.45,26.3,120.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3224
2974,3428,1,at_least_one_price_column_non_null,37.03,43.45,26.3,120.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3224
2980,2580,1,at_least_one_price_column_non_null,0.16,0.2,0.02,4.5,,,2026-04-02 03:06:18,Foil,tcgcsv,2389
2986,2636,1,at_least_one_price_column_non_null,0.15,0.2,0.05,2.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2444
3000,3998,1,at_least_one_price_column_non_null,448.47,969.69,969.69,969.69,,,2026-04-02 03:06:19,Foil,tcgcsv,3825
3015,2582,1,at_least_one_price_column_non_null,0.61,3.0,0.25,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2391
3016,2582,1,at_least_one_price_column_non_null,0.61,3.0,0.25,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2391
3017,2582,1,at_least_one_price_column_non_null,0.61,3.0,0.25,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2391
3019,2582,1,at_least_one_price_column_non_null,0.61,3.0,0.25,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2391
3031,4435,1,at_least_one_price_column_non_null,76.58,76.59,64.99,125.0,,,2026-04-02 03:06:20,Foil,tcgcsv,4262
3035,2587,1,at_least_one_price_column_non_null,0.36,0.5,0.2,10.45,,,2026-04-02 03:06:18,Foil,tcgcsv,2396
3036,2587,1,at_least_one_price_column_non_null,0.36,0.5,0.2,10.45,,,2026-04-02 03:06:18,Foil,tcgcsv,2396
3057,2608,1,at_least_one_price_column_non_null,3.42,3.88,2.5,11.62,,,2026-04-02 03:06:18,Foil,tcgcsv,2417
3067,2651,1,at_least_one_price_column_non_null,0.08,0.15,0.01,1.5,,,2026-04-02 03:06:18,Normal,tcgcsv,2459
3080,2652,1,at_least_one_price_column_non_null,0.13,0.21,0.02,2.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2460
3081,2652,1,at_least_one_price_column_non_null,0.13,0.21,0.02,2.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2460
3082,2652,1,at_least_one_price_column_non_null,0.13,0.21,0.02,2.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2460
3088,2653,1,at_least_one_price_column_non_null,0.06,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2461
3095,2605,1,at_least_one_price_column_non_null,0.1,0.2,0.01,10.11,,,2026-04-02 03:06:18,Foil,tcgcsv,2414
3101,2654,1,at_least_one_price_column_non_null,0.05,0.12,0.01,2.5,,,2026-04-02 03:06:18,Normal,tcgcsv,2462
3108,2606,1,at_least_one_price_column_non_null,0.1,0.18,0.01,10.1,,,2026-04-02 03:06:18,Foil,tcgcsv,2415
3109,2606,1,at_least_one_price_column_non_null,0.1,0.18,0.01,10.1,,,2026-04-02 03:06:18,Foil,tcgcsv,2415
3115,2655,1,at_least_one_price_column_non_null,0.13,0.15,0.01,5.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2463
3123,3359,1,at_least_one_price_column_non_null,69.0,69.99,61.75,166.69,,,2026-04-02 03:06:19,Foil,tcgcsv,3155
3125,3359,1,at_least_one_price_column_non_null,69.0,69.99,61.75,166.69,,,2026-04-02 03:06:19,Foil,tcgcsv,3155
3142,2661,1,at_least_one_price_column_non_null,0.1,0.25,0.01,2.99,,,2026-04-02 03:06:18,Normal,tcgcsv,2469
3143,2661,1,at_least_one_price_column_non_null,0.1,0.25,0.01,2.99,,,2026-04-02 03:06:18,Normal,tcgcsv,2469
3157,2663,1,at_least_one_price_column_non_null,0.06,0.12,0.01,15.0,,,2026-04-02 03:06:18,Normal,tcgcsv,2471
3163,3999,1,at_least_one_price_column_non_null,267.4,490.0,460.0,1200.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3826
3180,3300,1,at_least_one_price_column_non_null,20.8,25.0,20.0,89.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3096
3182,3300,1,at_least_one_price_column_non_null,20.8,25.0,20.0,89.99,,,2026-04-02 03:06:19,Foil,tcgcsv,3096
3191,2601,1,at_least_one_price_column_non_null,0.39,0.42,0.1,10.27,,,2026-04-02 03:06:18,Foil,tcgcsv,2410
3192,2601,1,at_least_one_price_column_non_null,0.39,0.42,0.1,10.27,,,2026-04-02 03:06:18,Foil,tcgcsv,2410
3197,2671,1,at_least_one_price_column_non_null,0.17,0.24,0.08,1.98,,,2026-04-02 03:06:18,Normal,tcgcsv,2479
3201,2602,1,at_least_one_price_column_non_null,0.23,0.25,0.01,5.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2411
3210,5237,1,at_least_one_price_column_non_null,153.17,190.0,134.97,1000.0,,,2026-04-02 03:06:21,Foil,tcgcsv,5095
3228,2677,1,at_least_one_price_column_non_null,0.07,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2485
3230,4267,1,at_least_one_price_column_non_null,0.03,0.1,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4094
3236,2962,1,at_least_one_price_column_non_null,344.57,499.99,319.99,2000.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2769
3245,4268,1,at_least_one_price_column_non_null,0.05,0.13,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4095
3248,2565,1,at_least_one_price_column_non_null,1.84,2.76,1.0,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2374
3249,4269,1,at_least_one_price_column_non_null,1.35,1.6,0.84,6.0,,,2026-04-02 03:06:20,Normal,tcgcsv,4096
3256,3283,1,at_least_one_price_column_non_null,137.29,161.06,145.44,250.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3079
3258,3283,1,at_least_one_price_column_non_null,137.29,161.06,145.44,250.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3079
3263,4952,1,at_least_one_price_column_non_null,0.26,0.33,0.05,10.0,,,2026-04-02 03:06:21,Foil,tcgcsv,4809
3268,4270,1,at_least_one_price_column_non_null,0.05,0.14,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4097
3271,2683,1,at_least_one_price_column_non_null,0.07,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2491
3272,2683,1,at_least_one_price_column_non_null,0.07,0.15,0.01,1.58,,,2026-04-02 03:06:18,Normal,tcgcsv,2491
3276,4271,1,at_least_one_price_column_non_null,0.13,0.15,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4098
3281,4272,1,at_least_one_price_column_non_null,0.04,0.1,0.01,4.99,,,2026-04-02 03:06:20,Normal,tcgcsv,4099
3292,2566,1,at_least_one_price_column_non_null,2.55,3.86,1.6,10.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2375
3306,3374,1,at_least_one_price_column_non_null,1750.0,2179.0,1875.0,5000.0,,,2026-04-02 03:06:19,Foil,tcgcsv,3170
3307,4962,1,at_least_one_price_column_non_null,6.03,6.96,4.45,14.99,,,2026-04-02 03:06:21,Foil,tcgcsv,4820
3313,4167,1,at_least_one_price_column_non_null,174.69,173.99,159.98,500.0,,,2026-04-02 03:06:20,Foil,tcgcsv,3994
3320,2814,1,at_least_one_price_column_non_null,20.26,22.0,18.99,149.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2621
3331,2819,1,at_least_one_price_column_non_null,4.87,7.51,4.39,50.0,,,2026-04-02 03:06:18,Foil,tcgcsv,2626
3355,2830,1,at_least_one_price_column_non_null,16.35,19.11,14.92,35.99,,,2026-04-02 03:06:18,Foil,tcgcsv,2637
