card_variant_id,card_canonical_code,card_name,candidate_market_product_pk,candidate_market_product_external_id,match_score,match_reasons,match_confidence,needs_manual_review,cv_variant_key,cv_variant_label,cv_print_id,cv_image_path
529,EB03-045,Perona,5318,672795,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,EB03-045_p2,EB03/parallel/EB03-045_p2.png
530,EB03-045,Perona,5318,672795,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,EB03-045::sp,thumbs/EB03-045(SP).webp
548,EB03-053,Nami,5327,672804,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB03-053_p1,EB03/parallel/EB03-053_p1.png
549,EB03-053,Nami,5327,672804,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,EB03-053_p2,EB03/parallel/EB03-053_p2.png
550,EB03-053,Nami,5327,672804,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,EB03-053::sp,thumbs/EB03-053(SP).webp
556,EB03-055,Nico Robin,5330,672807,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB03-055_p1,EB03/parallel/EB03-055_p1.png
557,EB03-055,Nico Robin,5330,672807,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,EB03-055_p2,EB03/parallel/EB03-055_p2.png
558,EB03-055,Nico Robin,5330,672807,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,EB03-055::sp,thumbs/EB03-055(SP).webp
564,EB03-057,Yamato,5333,672810,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB03-057_p1,EB03/parallel/EB03-057_p1.png
574,EB03-061,Uta,5338,672815,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,low,1,mr,Manga,EB03-061::manga,thumbs/EB03-061(manga).webp
575,EB03-061,Uta,5338,672815,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_1,Parallel 1,EB03-061_p1,EB03/parallel/EB03-061_p1.png
576,EB03-061,Uta,5338,672815,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_2,Parallel 2,EB03-061_p2,EB03/parallel/EB03-061_p2.png
580,EB03-062,Trafalgar Law,5341,672818,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB03-062_p1,EB03/parallel/EB03-062_p1.png
586,EB04-003,Smoker & Tashigi,5417,685299,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,EB04-003::sp,thumbs/EB04-003(SP).webp
600,EB04-012,Kikunojo,5090,668644,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-012_p1,EB04/parallel/EB04-012_p1.png
604,EB04-013,Carrot,5092,668658,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-013_p1,EB04/parallel/EB04-013_p1.png
616,EB04-018,Megalo,5053,666532,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-018_p1,EB04/parallel/EB04-018_p1.png
626,EB04-022,Issho,5056,666537,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-022_p1,EB04/parallel/EB04-022_p1.png
635,EB04-025,Nefeltari Vivi,5094,668670,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-025_p1,EB04/parallel/EB04-025_p1.png
649,EB04-031,King,5058,666540,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-031_p1,EB04/parallel/EB04-031_p1.png
661,EB04-036,Foxy,5096,668752,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-036_p1,EB04/parallel/EB04-036_p1.png
667,EB04-038,Rosinante & Law,5098,669239,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-038_p1,EB04/parallel/EB04-038_p1.png
670,EB04-039,"Eustass""Captain""Kid",5133,671347,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,EB04-039_p1,EB04/parallel/EB04-039_p1.png
671,EB04-039,"Eustass""Captain""Kid",5133,671347,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,SP,EB04-039::sp,thumbs/EB04-039(SP).webp
681,EB04-044,Koby,5429,685311,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,mr,Manga,EB04-044::manga,thumbs/EB04-044(manga).webp
703,EB04-061,Monkey.D.Luffy,5451,685333,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,Serial,EB04-061::serial,thumbs/EB04-061(serial).webp
706,OP01-001,Monkey D. Luffy,327,454512,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,low,1,promo,25Th,OP01-001::25th,thumbs/OP01-001(25th).webp
707,OP01-001,Monkey D. Luffy,327,454512,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,low,1,alt,Alt,OP01-001::alt,thumbs/OP01-001(alt).webp
712,OP01-002,Trafalgar Law,309,453505,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-002::alt,thumbs/OP01-002(alt).webp
716,OP01-003,Monkey.D.Luffy,310,453506,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-003::alt,thumbs/OP01-003(alt).webp
736,OP01-006,Otama,3261,586187,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP01-006_p3,PRB01/parallel/OP01-006_p3.png
737,OP01-006,Otama,3261,586187,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP01-006_p4,PRB01/parallel/OP01-006_p4.png
738,OP01-006,Otama,3261,586187,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_5,Parallel 5,OP01-006_p5,PRB01/parallel/OP01-006_p5.png
741,OP01-006,Otama,3261,586187,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP01-006_r1,PRB01/reprint/OP01-006_r1.png
746,OP01-008,Cavendish,311,453507,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-008::alt,thumbs/OP01-008(alt).webp
747,OP01-008,Cavendish,311,453507,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP01-008_p1,OP01/parallel/OP01-008_p1.png
758,OP01-013,Sanji,340,454529,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,1St Anniversary Alt,OP01-013::1st anniversary alt,thumbs/OP01-013(1st anniversary alt).webp
759,OP01-013,Sanji,340,454529,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,25Th,OP01-013::25th,thumbs/OP01-013(25th).webp
760,OP01-013,Sanji,340,454529,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-013::alt,thumbs/OP01-013(alt).webp
761,OP01-013,Sanji,340,454529,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,OP01-013::alt art 2,thumbs/OP01-013(alt2).webp
762,OP01-013,Sanji,340,454529,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 3,OP01-013::alt art 3,thumbs/OP01-013alt3.webp
767,OP01-013,Sanji,340,454529,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,tr,Tr Alt,OP01-013::tr alt,thumbs/OP01-013(TR-alt).webp
779,OP01-016,Nami,344,454534,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,1St Anniversary Alt,OP01-016::1st anniversary alt,thumbs/OP01-016(1st anniversary alt).webp
780,OP01-016,Nami,344,454534,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,25Th,OP01-016::25th,thumbs/OP01-016 25th.webp
781,OP01-016,Nami,344,454534,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-016::alt,thumbs/OP01-016alt.webp
783,OP01-016,Nami,344,454534,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,OP01-016::alt art 2,thumbs/OP01-016(alt2).webp
784,OP01-016,Nami,344,454534,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 3,OP01-016::alt art 3,thumbs/OP01-016alt3.webp
785,OP01-016,Nami,344,454534,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 4,OP01-016::alt art 4,thumbs/OP01-016alt4.webp
786,OP01-016,Nami,344,454534,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 7,OP01-016::alt art 7,thumbs/OP01-016alt7.webp
787,OP01-016,Nami,344,454534,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,mr,Manga Alt,OP01-016::manga alt,thumbs/OP01-016( manga alt ).webp
795,OP01-016,Nami,344,454534,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,St10 Alt,OP01-016::st10 alt,thumbs/OP01-016(ST10 alt ).webp
829,OP01-024,Monkey.D.Luffy,312,453508,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-024::alt,thumbs/OP01-024 (alt).webp
832,OP01-024,Monkey.D.Luffy,312,453508,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Prb01Alt,OP01-024::prb01alt,thumbs/OP01-024(PRB01alt).webp
836,OP01-025,Roronoa Zoro,314,453510,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,1St Anniversary Alt,OP01-025::1st anniversary alt,thumbs/OP01-025(1st anniversary alt).webp
837,OP01-025,Roronoa Zoro,314,453510,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-025::alt,thumbs/OP01-025(alt).webp
838,OP01-025,Roronoa Zoro,314,453510,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,OP01-025::alt art 2,thumbs/OP01-025alt2.webp
839,OP01-025,Roronoa Zoro,314,453510,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt St10,OP01-025::alt st10,thumbs/OP01-025(alt-st10).webp
843,OP01-025,Roronoa Zoro,314,453510,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Winner Alt,OP01-025::winner alt,thumbs/OP01-025 Winner_Alt.webp
853,OP01-029,Radical Beam!!,3377,593272,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP01-029_p2,PRB01/parallel/OP01-029_p2.png
854,OP01-029,Radical Beam!!,3377,593272,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP01-029_p3,PRB01/parallel/OP01-029_p3.png
856,OP01-029,Radical Beam!!,3377,593272,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP01-029_r1,PRB01/reprint/OP01-029_r1.png
863,OP01-031,Kouzuki Oden,357,454551,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-031::alt,thumbs/OP01-031 (Alt).webp
872,OP01-033,Izo,3296,586589,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_3,Parallel 3,OP01-033_p3,PRB01/parallel/OP01-033_p3.png
873,OP01-033,Izo,3296,586589,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_4,Parallel 4,OP01-033_p4,PRB01/parallel/OP01-033_p4.png
874,OP01-033,Izo,3296,586589,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_5,Parallel 5,OP01-033_p5,PRB01/parallel/OP01-033_p5.png
877,OP01-033,Izo,3296,586589,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,low,1,r1,R1,OP01-033_r1,PRB01/reprint/OP01-033_r1.png
880,OP01-034,Inuarashi,317,453513,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP01-034::alt,thumbs/OP01-034 (alt).webp
881,OP01-034,Inuarashi,317,453513,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP01-034_p1,OP01/parallel/OP01-034_p1.png
899,OP01-039,Killer,4803,655998,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP01-039_p1,PRB02/parallel/OP01-039_p1.png
